date,sales,day_name,month,quarter,is_weekend,is_special_day,ma_7,ma_30,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,rolling_mean_7,rolling_std_7,day_of_week,day_of_month,day_of_year,week_of_year
2023-12-19,1336.28,Tuesday,12,4,0,0,1247.7071428571428,1247.2093333333332,1343.82,1277.13,1259.29,1194.19,1218.5785714285714,134.30676657420594,1,19,353,51
2023-12-20,1235.34,Wednesday,12,4,0,0,1253.1414285714286,1250.6056666666666,1336.28,1142.94,1160.12,1271.14,1231.7785714285715,130.10887574496292,2,20,354,51
2023-12-21,1159.66,Thursday,12,4,0,0,1252.912857142857,1249.3963333333334,1235.34,1062.15,1064.21,1138.8,1245.7085714285715,113.01831642533946,3,21,355,51
2023-12-22,1060.45,Friday,12,4,0,0,1291.6028571428574,1248.3753333333332,1159.66,1046.46,1067.22,1077.6,1247.7071428571428,108.9584203131725,4,22,356,51
2023-12-23,1283.04,Saturday,12,4,1,0,1283.642857142857,1257.6613333333332,1060.45,1245.0,1240.44,1112.79,1253.1414285714286,109.74666744045032,5,23,357,51
2023-12-24,1351.8,Sunday,12,4,1,0,1292.5785714285716,1270.3793333333333,1283.04,1353.4,1284.89,1343.76,1252.912857142857,109.50445420381436,6,24,358,51
2023-12-25,1614.65,Monday,12,4,0,1,1307.7557142857145,1276.655,1351.8,1343.82,1218.75,1208.11,1291.6028571428574,175.14688699434112,0,25,359,52
2023-12-26,1280.56,Tuesday,12,4,0,0,1318.24,1281.4093333333335,1614.65,1336.28,1277.13,1289.97,1283.642857142857,174.04068420097025,1,26,360,52
2023-12-27,1297.89,Wednesday,12,4,0,0,1325.347142857143,1288.691,1280.56,1235.34,1142.94,1189.62,1292.5785714285716,172.74829699387686,2,27,361,52
2023-12-28,1265.9,Thursday,12,4,0,0,1336.4500000000003,1286.4026666666666,1297.89,1159.66,1062.15,1168.21,1307.7557142857145,163.546030508958,3,28,362,52
2023-12-29,1133.84,Friday,12,4,0,0,1292.537142857143,1289.6523333333332,1265.9,1060.45,1046.46,1166.32,1318.24,146.5156090660613,4,29,363,52
2023-12-30,1332.79,Saturday,12,4,1,0,1304.1657142857143,1300.2256666666667,1133.84,1283.04,1245.0,1045.48,1325.347142857143,145.7280711592945,5,30,364,52
2023-12-31,1429.52,Sunday,12,4,1,0,1304.6685714285716,1317.4073333333333,1332.79,1351.8,1353.4,1077.62,1336.4500000000003,150.9466466448731,6,31,365,52
2024-01-01,1307.26,Monday,1,1,0,0,1298.5414285714285,1320.7146666666667,1429.52,1614.65,1343.82,1194.48,1292.537142857143,88.19276590028137,0,1,1,1
2024-01-02,1361.96,Tuesday,1,1,0,0,1297.9199999999998,1321.1343333333332,1307.26,1280.56,1336.28,1242.42,1304.1657142857143,91.64905816157473,1,2,2,1
2024-01-03,1301.41,Wednesday,1,1,0,0,1299.3485714285714,1320.6036666666666,1361.96,1297.89,1235.34,1199.52,1304.6685714285716,91.61853750352414,2,3,3,1
2024-01-04,1223.01,Thursday,1,1,0,0,1302.097142857143,1315.0240000000001,1301.41,1265.9,1159.66,1259.29,1298.5414285714285,95.97401166089014,3,4,4,1
2024-01-05,1129.49,Friday,1,1,0,0,1319.4471428571428,1313.8016666666665,1223.01,1133.84,1060.45,1160.12,1297.9199999999998,97.22412869241336,4,5,5,1
2024-01-06,1342.79,Saturday,1,1,1,0,1328.8128571428572,1320.4886666666669,1129.49,1332.79,1283.04,1064.21,1299.3485714285714,97.89305515519474,5,6,6,1
2024-01-07,1448.76,Sunday,1,1,1,0,1348.2114285714285,1334.736,1342.79,1429.52,1351.8,1067.22,1302.097142857143,102.32675859133069,6,7,7,1
2024-01-08,1428.71,Monday,1,1,0,0,1346.1357142857144,1339.619333333333,1448.76,1307.26,1614.65,1240.44,1319.4471428571428,113.07932034848412,0,8,8,2
2024-01-09,1427.52,Tuesday,1,1,0,0,1361.9842857142855,1345.5416666666667,1428.71,1361.96,1280.56,1284.89,1328.8128571428572,119.70796363292517,1,9,9,2
2024-01-10,1437.2,Wednesday,1,1,0,0,1367.207142857143,1339.4850000000001,1427.52,1301.41,1297.89,1218.75,1348.2114285714285,125.39451309481024,2,10,10,2
2024-01-11,1208.48,Thursday,1,1,0,0,1383.3714285714286,1339.255,1437.2,1223.01,1265.9,1277.13,1346.1357142857144,127.9075302522761,3,11,11,2
2024-01-12,1240.43,Friday,1,1,0,0,1371.3014285714287,1336.235666666667,1208.48,1129.49,1133.84,1142.94,1361.9842857142855,100.53366747133455,4,12,12,2
2024-01-13,1379.35,Saturday,1,1,1,0,1362.5114285714285,1342.3703333333333,1240.43,1342.79,1332.79,1062.15,1367.207142857143,100.31974676241437,5,13,13,2
2024-01-14,1561.91,Sunday,1,1,1,0,1346.8971428571426,1352.619,1379.35,1448.76,1429.52,1046.46,1383.3714285714286,122.34762951368431,6,14,14,2
2024-01-15,1344.22,Monday,1,1,0,0,1341.2414285714287,1359.22,1561.91,1428.71,1307.26,1245.0,1371.3014285714287,121.29242122910152,0,15,15,3
2024-01-16,1365.99,Tuesday,1,1,0,0,1335.2757142857142,1362.278,1344.22,1427.52,1361.96,1353.4,1362.5114285714285,118.74197761372272,1,16,16,3
2024-01-17,1327.9,Wednesday,1,1,0,0,1332.55,1364.9833333333333,1365.99,1437.2,1301.41,1343.82,1346.8971428571426,114.39031889605734,2,17,17,3
2024-01-18,1168.89,Thursday,1,1,0,0,1321.9728571428573,1361.022,1327.9,1208.48,1223.01,1336.28,1341.2414285714287,123.02723146097058,3,18,18,3
2024-01-19,1198.67,Friday,1,1,0,0,1334.1614285714288,1362.5083333333334,1168.89,1240.43,1129.49,1235.34,1335.2757142857142,129.56898932706454,4,19,19,3
2024-01-20,1360.27,Saturday,1,1,1,0,1357.5157142857145,1369.9246666666666,1198.67,1379.35,1342.79,1159.66,1332.55,128.68495314785466,5,20,20,3
2024-01-21,1487.87,Sunday,1,1,1,0,1372.5228571428572,1385.437666666667,1360.27,1561.91,1448.76,1060.45,1321.9728571428573,108.08489267149425,6,21,21,3
2024-01-22,1429.54,Monday,1,1,0,0,1387.49,1386.8446666666669,1487.87,1344.22,1428.71,1283.04,1334.1614285714288,115.56375591400293,0,22,22,4
2024-01-23,1529.47,Tuesday,1,1,0,0,1388.7242857142858,1387.1383333333333,1429.54,1365.99,1427.52,1351.8,1357.5157142857145,137.50412816313388,1,23,23,4
2024-01-24,1432.95,Wednesday,1,1,0,0,1401.5342857142857,1387.4206666666666,1529.47,1327.9,1437.2,1614.65,1372.5228571428572,139.45193445703168,2,24,24,4
2024-01-25,1273.66,Thursday,1,1,0,0,1394.8814285714286,1385.0343333333333,1432.95,1168.89,1208.48,1280.56,1387.49,117.91272803786715,3,25,25,4
2024-01-26,1207.31,Friday,1,1,0,0,1409.3500000000001,1379.807,1273.66,1198.67,1240.43,1297.89,1388.7242857142858,115.62990124489191,4,26,26,4
2024-01-27,1449.94,Saturday,1,1,1,0,1408.1771428571428,1389.7476666666666,1207.31,1360.27,1379.35,1265.9,1401.5342857142857,116.91213864224454,5,27,27,4
2024-01-28,1441.3,Sunday,1,1,1,0,1401.8157142857144,1398.5233333333335,1449.94,1487.87,1561.91,1133.84,1394.8814285714286,112.41909823343062,6,28,28,4
2024-01-29,1530.82,Monday,1,1,0,0,1397.452857142857,1401.9263333333333,1441.3,1429.54,1344.22,1332.79,1409.3500000000001,123.58601835698065,0,29,29,5
2024-01-30,1521.26,Tuesday,1,1,0,0,1417.2657142857145,1400.4340000000002,1530.82,1529.47,1365.99,1429.52,1408.1771428571428,122.28820339867134,1,30,30,5
2024-01-31,1388.42,Wednesday,1,1,0,0,1416.6314285714286,1405.1586666666667,1521.26,1432.95,1327.9,1307.26,1401.8157142857144,121.94247548975736,2,31,31,5
2024-02-01,1243.12,Thursday,2,1,0,0,1438.5714285714287,1406.6993333333335,1388.42,1273.66,1168.89,1361.96,1397.452857142857,127.70213058967157,3,1,32,5
2024-02-02,1346.0,Friday,2,1,0,0,1417.74,1404.7503333333334,1243.12,1207.31,1198.67,1301.41,1417.2657142857145,101.31818705726045,4,2,33,5
2024-02-03,1445.5,Saturday,2,1,1,0,1408.6414285714286,1413.1660000000002,1346.0,1449.94,1360.27,1223.01,1416.6314285714286,101.09319123602887,5,3,34,5
2024-02-04,1594.88,Sunday,2,1,1,0,1415.607142857143,1427.9830000000002,1445.5,1441.3,1487.87,1129.49,1438.5714285714287,121.86978671633194,6,4,35,5
2024-02-05,1385.0,Monday,2,1,0,0,1431.7228571428573,1433.544,1594.88,1530.82,1429.54,1342.79,1417.74,115.78423151131274,0,5,36,6
2024-02-06,1457.57,Tuesday,2,1,0,0,1422.3485714285714,1433.793,1385.0,1521.26,1529.47,1448.76,1408.6414285714286,108.571389790087,1,6,37,6
2024-02-07,1437.18,Wednesday,2,1,0,0,1431.0914285714287,1438.1126666666669,1457.57,1388.42,1432.95,1428.71,1415.607142857143,108.62195583985216,2,7,38,6
2024-02-08,1355.93,Thursday,2,1,0,0,1418.0657142857142,1433.912,1437.18,1243.12,1273.66,1427.52,1431.7228571428573,84.4431849853778,3,8,39,6
2024-02-09,1280.38,Friday,2,1,0,0,1431.8428571428572,1432.9923333333331,1355.93,1346.0,1207.31,1437.2,1422.3485714285714,98.08586415797957,4,9,40,6
2024-02-10,1506.7,Saturday,2,1,1,0,1440.3528571428571,1441.2656666666667,1280.38,1445.5,1449.94,1208.48,1431.0914285714287,103.09310717801452,5,10,41,6
2024-02-11,1503.7,Sunday,2,1,1,0,1447.3214285714287,1457.7700000000002,1506.7,1594.88,1441.3,1240.43,1418.0657142857142,82.69094707747647,6,11,42,6
2024-02-12,1481.44,Monday,2,1,0,0,1455.3614285714284,1463.373,1503.7,1385.0,1530.82,1379.35,1431.8428571428572,84.28231066169653,0,12,43,7
2024-02-13,1517.14,Tuesday,2,1,0,0,1453.797142857143,1466.655,1481.44,1457.57,1521.26,1561.91,1440.3528571428571,90.1182772276229,1,13,44,7
2024-02-14,1485.96,Wednesday,2,1,0,0,1441.6057142857142,1467.27,1517.14,1437.18,1388.42,1344.22,1447.3214285714287,91.70409013570512,2,14,45,7
2024-02-15,1412.21,Thursday,2,1,0,0,1461.5314285714287,1464.8523333333333,1485.96,1355.93,1243.12,1365.99,1455.3614285714284,84.54364640596891,3,15,46,7
2024-02-16,1269.43,Friday,2,1,0,0,1468.054285714286,1466.3473333333334,1412.21,1280.38,1346.0,1327.9,1453.797142857143,88.33707766546645,4,16,47,7
2024-02-17,1421.36,Saturday,2,1,1,0,1464.94,1474.5213333333336,1269.43,1506.7,1445.5,1168.89,1441.6057142857142,85.6676476968013,5,17,48,7
2024-02-18,1643.18,Sunday,2,1,1,0,1475.392857142857,1484.7033333333336,1421.36,1503.7,1594.88,1198.67,1461.5314285714287,114.04014562549519,6,18,49,7
2024-02-19,1527.1,Monday,2,1,0,0,1474.1414285714288,1489.873,1643.18,1481.44,1385.0,1360.27,1468.054285714286,116.64474668226529,0,19,50,8
2024-02-20,1495.34,Tuesday,2,1,0,0,1493.56,1486.088,1527.1,1517.14,1457.57,1487.87,1464.94,115.40016825521424,1,20,51,8
2024-02-21,1559.13,Wednesday,2,1,0,0,1507.9171428571428,1488.5289999999998,1495.34,1485.96,1437.18,1429.54,1475.392857142857,120.80857664286334,2,21,52,8
2024-02-22,1403.45,Thursday,2,1,0,0,1516.3828571428571,1484.3043333333333,1559.13,1412.21,1355.93,1529.47,1474.1414285714288,121.614837284015,3,22,53,8
2024-02-23,1405.36,Friday,2,1,0,0,1529.3728571428571,1481.9763333333333,1403.45,1269.43,1280.38,1432.95,1493.56,90.30094259381613,4,23,54,8
2024-02-24,1521.86,Saturday,2,1,1,0,1535.7185714285715,1489.714,1405.36,1421.36,1506.7,1273.66,1507.9171428571428,84.72575222725665,5,24,55,8
2024-02-25,1702.44,Sunday,2,1,1,0,1534.31,1503.9513333333334,1521.86,1643.18,1503.7,1207.31,1516.3828571428571,101.74489482921389,6,25,56,8
2024-02-26,1618.03,Monday,2,1,0,0,1540.7785714285715,1505.9356666666667,1702.44,1527.1,1481.44,1449.94,1529.3728571428571,108.89463220842318,0,26,57,9
2024-02-27,1539.76,Tuesday,2,1,0,0,1544.7657142857145,1511.318,1618.03,1495.34,1517.14,1441.3,1535.7185714285715,107.87031278785925,1,27,58,9
2024-02-28,1549.27,Wednesday,2,1,0,0,1539.9771428571428,1510.686,1539.76,1559.13,1485.96,1530.82,1534.31,107.57763398277332,2,28,59,9
2024-02-29,1448.73,Thursday,2,1,0,0,1532.6942857142858,1505.4923333333331,1549.27,1403.45,1412.21,1521.26,1540.7785714285715,99.45215255396555,3,29,60,9
2024-03-01,1433.27,Friday,3,1,0,0,1530.202857142857,1502.339,1448.73,1405.36,1269.43,1388.42,1544.7657142857145,93.49955986653768,4,1,61,9
2024-03-02,1488.34,Saturday,3,1,1,0,1521.8557142857142,1508.0763333333334,1433.27,1521.86,1421.36,1243.12,1539.9771428571428,95.70064676100353,5,2,62,9
2024-03-03,1651.46,Sunday,3,1,1,0,1508.85,1520.5386666666666,1488.34,1702.44,1643.18,1346.0,1532.6942857142858,82.27459122902384,6,3,63,9
2024-03-04,1600.59,Monday,3,1,0,0,1492.0071428571428,1522.2036666666668,1651.46,1618.03,1527.1,1445.5,1530.202857142857,79.47624754483401,0,4,64,10
2024-03-05,1481.33,Tuesday,3,1,0,0,1482.5885714285712,1520.4656666666667,1600.59,1539.76,1495.34,1594.88,1521.8557142857142,81.35143634402733,1,5,65,10
2024-03-06,1458.23,Wednesday,3,1,0,0,1496.8342857142854,1518.8163333333332,1481.33,1549.27,1559.13,1385.0,1508.85,83.48750944501583,2,6,66,10
2024-03-07,1330.83,Thursday,3,1,0,0,1504.84,1518.6700000000003,1458.23,1448.73,1403.45,1457.57,1492.0071428571428,106.38915870742903,3,7,67,10
2024-03-08,1367.34,Friday,3,1,0,0,1499.9314285714286,1514.133,1330.83,1433.27,1405.36,1437.18,1482.5885714285712,115.0237632590939,4,8,68,10
2024-03-09,1588.06,Saturday,3,1,1,0,1526.1942857142858,1518.2943333333335,1367.34,1488.34,1521.86,1355.93,1496.8342857142854,121.82867572361504,5,9,69,10
2024-03-10,1707.5,Sunday,3,1,1,0,1526.8014285714287,1525.7486666666666,1588.06,1651.46,1702.44,1280.38,1504.84,134.83054105060282,6,10,70,10
2024-03-11,1566.23,Monday,3,1,0,0,1531.1585714285716,1526.0556666666666,1707.5,1600.59,1618.03,1506.7,1499.9314285714286,131.344115390136,0,11,71,11
2024-03-12,1665.17,Tuesday,3,1,0,0,1534.5900000000001,1522.6843333333334,1566.23,1481.33,1539.76,1503.7,1526.1942857142858,144.7050267333619,1,12,72,11
2024-03-13,1462.48,Wednesday,3,1,0,0,1534.0571428571432,1522.0543333333333,1665.17,1458.23,1549.27,1481.44,1526.8014285714287,144.38089340681682,2,13,73,11
2024-03-14,1361.33,Thursday,3,1,0,0,1524.8857142857144,1517.9389999999999,1462.48,1330.83,1448.73,1517.14,1531.1585714285716,137.7909977016541,3,14,74,11
2024-03-15,1391.36,Friday,3,1,0,0,1511.3257142857142,1514.217,1361.33,1367.34,1433.27,1485.96,1534.5900000000001,133.25592394586013,4,15,75,11
2024-03-16,1584.33,Saturday,3,1,1,0,1500.7357142857143,1517.7949999999998,1391.36,1588.06,1488.34,1412.21,1534.0571428571432,133.0137127911043,5,16,76,11
2024-03-17,1643.3,Sunday,3,1,1,0,1502.8985714285714,1524.0836666666667,1584.33,1707.5,1651.46,1269.43,1524.8857142857144,120.70532863922364,6,17,77,11
2024-03-18,1471.31,Monday,3,1,0,0,1521.4157142857143,1527.3106666666665,1643.3,1566.23,1600.59,1421.36,1511.3257142857142,120.61823395284405,0,18,78,12
2024-03-19,1591.04,Tuesday,3,1,0,0,1525.9385714285713,1524.22,1471.31,1665.17,1481.33,1643.18,1500.7357142857143,107.38855973474571,1,19,79,12
2024-03-20,1477.62,Wednesday,3,1,0,0,1517.9328571428573,1521.845,1591.04,1462.48,1458.23,1527.1,1502.8985714285714,106.63950759896944,2,20,80,12
2024-03-21,1490.95,Thursday,3,1,0,0,1515.8885714285714,1519.4983333333332,1477.62,1361.33,1330.83,1495.34,1521.4157142857143,87.49554595465406,3,21,81,12
2024-03-22,1423.02,Friday,3,1,0,0,1524.4257142857143,1521.406,1490.95,1391.36,1367.34,1559.13,1525.9385714285713,80.16322669581055,4,22,82,12
2024-03-23,1528.29,Saturday,3,1,1,0,1525.8914285714286,1530.0033333333333,1423.02,1584.33,1588.06,1403.45,1517.9328571428573,76.05281886387304,5,23,83,12
2024-03-24,1628.99,Sunday,3,1,1,0,1543.25,1538.7779999999998,1528.29,1643.3,1707.5,1405.36,1515.8885714285714,72.21692124622837,6,24,84,12
2024-03-25,1531.07,Monday,3,1,0,0,1532.5857142857142,1539.3353333333332,1628.99,1471.31,1566.23,1521.86,1524.4257142857143,69.55183842695774,0,25,85,13
2024-03-26,1601.3,Tuesday,3,1,0,0,1534.6699999999998,1536.0203333333334,1531.07,1591.04,1665.17,1702.44,1525.8914285714286,71.27634470344222,1,26,86,13
2024-03-27,1599.13,Wednesday,3,1,0,0,1538.6385714285714,1535.4369999999997,1601.3,1477.62,1462.48,1618.03,1543.25,72.3491780648876,2,27,87,13
2024-03-28,1416.3,Thursday,3,1,0,0,1537.6299999999999,1530.0603333333333,1599.13,1490.95,1361.33,1539.76,1532.5857142857142,85.6264610302774,3,28,88,13
2024-03-29,1437.61,Friday,3,1,0,0,1545.3557142857142,1529.8786666666667,1416.3,1423.02,1391.36,1549.27,1534.6699999999998,82.64046204290516,4,29,89,13
2024-03-30,1556.07,Saturday,3,1,1,0,1539.2757142857142,1536.567,1437.61,1528.29,1584.33,1448.73,1538.6385714285714,82.94946703234775,5,30,90,13
2024-03-31,1621.93,Sunday,3,1,1,0,1529.3057142857142,1544.7843333333333,1556.07,1628.99,1643.3,1433.27,1537.6299999999999,81.70133148648704,6,31,91,13
2024-04-01,1585.15,Monday,4,2,0,0,1528.5385714285715,1544.6743333333332,1621.93,1531.07,1471.31,1488.34,1545.3557142857142,83.51442547190823,0,1,92,14
2024-04-02,1558.74,Tuesday,4,2,0,0,1539.66,1539.8596666666667,1585.15,1601.3,1591.04,1651.46,1539.2757142857142,80.24812227441585,1,2,93,14
2024-04-03,1529.34,Wednesday,4,2,0,0,1544.3285714285716,1540.2796666666666,1558.74,1599.13,1477.62,1600.59,1529.3057142857142,75.78362111016882,2,3,94,14
2024-04-04,1410.93,Thursday,4,2,0,0,1545.564285714286,1538.6113333333333,1529.34,1416.3,1490.95,1481.33,1528.5385714285715,77.1333715993532,3,4,95,14
2024-04-05,1515.46,Friday,4,2,0,0,1548.3685714285714,1539.3733333333334,1410.93,1437.61,1423.02,1458.23,1539.66,66.75150784812399,4,5,96,14
2024-04-06,1588.75,Saturday,4,2,1,0,1555.4128571428573,1542.166,1515.46,1556.07,1528.29,1330.83,1544.3285714285716,69.18881639603222,5,6,97,14
2024-04-07,1630.58,Sunday,4,2,1,0,1558.1828571428573,1551.1913333333332,1588.75,1621.93,1628.99,1367.34,1545.564285714286,70.86276898745606,6,7,98,14
2024-04-08,1604.78,Monday,4,2,0,0,1571.4600000000003,1553.8556666666666,1630.58,1585.15,1531.07,1588.06,1548.3685714285714,73.04520984260711,0,8,99,15
2024-04-09,1608.05,Tuesday,4,2,0,0,1563.112857142857,1558.4023333333332,1604.78,1558.74,1601.3,1707.5,1555.4128571428573,76.5076997681124,1,9,100,15
2024-04-10,1548.73,Wednesday,4,2,0,0,1559.2885714285712,1561.1246666666666,1608.05,1529.34,1599.13,1566.23,1558.1828571428573,75.75368543602978,2,10,101,15
2024-04-11,1503.87,Thursday,4,2,0,0,1560.3314285714284,1556.513,1548.73,1410.93,1416.3,1665.17,1571.4600000000003,49.098930741901675,3,11,102,15
2024-04-12,1457.03,Friday,4,2,0,0,1556.9385714285713,1548.7676666666666,1503.87,1515.46,1437.61,1462.48,1563.112857142857,63.15949564771928,4,12,103,15
2024-04-13,1561.98,Saturday,4,2,1,0,1541.34,1551.6506666666667,1457.03,1588.75,1556.07,1361.33,1559.2885714285712,62.1508587842287,5,13,104,15
2024-04-14,1637.88,Sunday,4,2,1,0,1532.08,1559.419333333333,1561.98,1630.58,1621.93,1391.36,1560.3314285714284,63.591020704843274,6,14,105,15
2024-04-15,1581.03,Monday,4,2,0,0,1537.382857142857,1559.2173333333333,1637.88,1604.78,1585.15,1584.33,1556.9385714285713,61.42079246979112,0,15,106,16
2024-04-16,1498.86,Tuesday,4,2,0,0,1543.5900000000001,1556.3233333333333,1581.03,1608.05,1558.74,1643.3,1541.34,60.1284968490938,1,16,107,16
2024-04-17,1483.91,Wednesday,4,2,0,0,1545.4114285714288,1554.1130000000003,1498.86,1548.73,1529.34,1471.31,1532.08,63.68670243202143,2,17,108,16
2024-04-18,1540.99,Thursday,4,2,0,0,1553.3971428571426,1549.1316666666667,1483.91,1503.87,1410.93,1591.04,1537.382857142857,62.480288015296075,3,18,109,16
2024-04-19,1500.48,Friday,4,2,0,0,1557.2814285714287,1547.906,1540.99,1457.03,1515.46,1477.62,1543.5900000000001,54.86081965603023,4,19,110,16
2024-04-20,1574.73,Saturday,4,2,1,0,1595.357142857143,1554.8913333333333,1500.48,1561.98,1588.75,1490.95,1545.4114285714288,55.7771480771219,5,20,111,16
2024-04-21,1693.78,Sunday,4,2,1,0,1613.7614285714285,1559.477,1574.73,1637.88,1630.58,1423.02,1553.3971428571426,72.66697592768189,6,21,112,16
2024-04-22,1608.22,Monday,4,2,0,0,1602.6128571428574,1561.6653333333334,1693.78,1581.03,1604.78,1528.29,1557.2814285714287,75.0769532831735,0,22,113,17
2024-04-23,1765.39,Tuesday,4,2,0,0,1583.5114285714285,1560.7233333333331,1608.22,1498.86,1608.05,1628.99,1595.357142857143,102.92965845894076,1,23,114,17
2024-04-24,1612.74,Wednesday,4,2,0,0,1573.2342857142855,1557.23,1765.39,1483.91,1548.73,1531.07,1613.7614285714285,90.4412898751653,2,24,115,17
2024-04-25,1462.95,Thursday,4,2,0,0,1569.9328571428573,1554.6636666666666,1612.74,1540.99,1503.87,1601.3,1602.6128571428574,104.60730785724697,3,25,116,17
2024-04-26,1366.77,Friday,4,2,0,0,1561.6171428571429,1550.584,1462.95,1500.48,1457.03,1599.13,1583.5114285714285,134.34583102680838,4,26,117,17
2024-04-27,1502.79,Saturday,4,2,1,0,1528.72,1550.968,1366.77,1574.73,1561.98,1416.3,1573.2342857142855,137.83583941983122,5,27,118,17
2024-04-28,1670.67,Sunday,4,2,1,0,1515.3057142857144,1556.881,1502.79,1693.78,1637.88,1437.61,1569.9328571428573,134.7086145122412,6,28,119,17
2024-04-29,1550.01,Monday,4,2,0,0,1507.6414285714286,1555.7083333333333,1670.67,1608.22,1581.03,1556.07,1561.6171428571429,133.7444217795305,0,29,120,18
2024-04-30,1535.11,Tuesday,4,2,0,0,1525.612857142857,1551.751,1550.01,1765.39,1498.86,1621.93,1528.72,99.10358167088707,1,30,121,18
2024-05-01,1518.84,Wednesday,5,2,0,0,1542.4271428571428,1551.6793333333335,1535.11,1612.74,1483.91,1585.15,1515.3057142857144,91.93092694283925,2,1,122,18
2024-05-02,1409.3,Thursday,5,2,0,0,1539.9071428571428,1553.037,1518.84,1462.95,1540.99,1558.74,1507.6414285714286,98.9887819281422,3,2,123,18
2024-05-03,1492.57,Friday,5,2,0,0,1554.82,1547.519,1409.3,1366.77,1500.48,1529.34,1525.612857142857,78.4370836433532,4,3,124,18
2024-05-04,1620.49,Saturday,5,2,1,0,1564.4214285714284,1548.9523333333334,1492.57,1502.79,1574.73,1410.93,1542.4271428571428,85.06468572293093,5,4,125,18
2024-05-05,1653.03,Sunday,5,2,1,0,1561.7271428571428,1552.2596666666664,1620.49,1670.67,1693.78,1515.46,1539.9071428571428,80.78604803517135,6,5,126,18
2024-05-06,1654.4,Monday,5,2,0,0,1579.1214285714286,1550.909,1653.03,1550.01,1608.22,1588.75,1554.82,91.84053825334857,0,6,127,19
2024-05-07,1602.32,Tuesday,5,2,0,0,1569.66,1545.9956666666667,1654.4,1535.11,1765.39,1630.58,1564.4214285714284,92.94313735263333,1,7,128,19
2024-05-08,1499.98,Wednesday,5,2,0,0,1554.6457142857143,1541.614,1602.32,1518.84,1612.74,1604.78,1561.7271428571428,94.7406789987329,2,8,129,19
2024-05-09,1531.06,Thursday,5,2,0,0,1551.9871428571428,1530.5563333333334,1499.98,1409.3,1462.95,1608.05,1579.1214285714286,70.05151566966326,3,9,130,19
2024-05-10,1426.34,Friday,5,2,0,0,1533.7585714285713,1521.2513333333334,1531.06,1492.57,1366.77,1548.73,1569.66,86.28216675535026,4,10,131,19
2024-05-11,1515.39,Saturday,5,2,1,0,1521.8785714285716,1524.3509999999999,1426.34,1620.49,1502.79,1503.87,1554.6457142857143,85.09917388104436,5,11,132,19
2024-05-12,1634.42,Sunday,5,2,1,0,1533.15,1532.6593333333333,1515.39,1653.03,1670.67,1457.03,1551.9871428571428,81.73759777773219,6,12,133,19
2024-05-13,1526.8,Monday,5,2,0,0,1534.3685714285714,1533.655,1634.42,1654.4,1550.01,1561.98,1533.7585714285713,68.19853674591504,0,13,134,20
2024-05-14,1519.16,Tuesday,5,2,0,0,1518.9442857142856,1528.5126666666667,1526.8,1602.32,1535.11,1637.88,1521.8785714285716,61.142934295664695,1,14,135,20
2024-05-15,1578.88,Wednesday,5,2,0,0,1528.7442857142855,1526.068,1519.16,1499.98,1518.84,1581.03,1533.15,63.65407842391735,2,15,136,20
2024-05-16,1539.59,Thursday,5,2,0,0,1523.7842857142857,1523.374,1578.88,1531.06,1409.3,1498.86,1534.3685714285714,63.689037892067915,3,16,137,20
2024-05-17,1318.37,Friday,5,2,0,0,1524.8428571428574,1518.9203333333332,1539.59,1426.34,1492.57,1483.91,1518.9442857142856,98.02857727164586,4,17,138,20
2024-05-18,1583.99,Saturday,5,2,1,0,1528.7314285714288,1521.2220000000002,1318.37,1515.39,1620.49,1540.99,1528.7442857142855,100.99805589830103,5,18,139,20
2024-05-19,1599.7,Sunday,5,2,1,0,1514.1442857142858,1525.0723333333333,1583.99,1634.42,1653.03,1500.48,1523.7842857142857,95.65457766656905,6,19,140,20
2024-05-20,1534.21,Monday,5,2,0,0,1499.0114285714285,1523.2740000000001,1599.7,1526.8,1654.4,1574.73,1524.8428571428574,95.73448206963421,0,20,141,21
2024-05-21,1546.38,Tuesday,5,2,0,0,1501.1857142857145,1516.9216666666664,1534.21,1519.16,1602.32,1693.78,1528.7314285714288,96.01757919404113,1,21,142,21
2024-05-22,1476.77,Wednesday,5,2,0,0,1497.1785714285718,1512.3286666666668,1546.38,1578.88,1499.98,1608.22,1514.1442857142858,94.87875664184821,2,22,143,21
2024-05-23,1433.66,Thursday,5,2,0,0,1499.51,1504.4890000000003,1476.77,1539.59,1531.06,1765.39,1499.0114285714285,98.52164151909666,3,23,144,21
2024-05-24,1333.59,Friday,5,2,0,0,1499.2885714285715,1500.2313333333334,1433.66,1318.37,1426.34,1612.74,1501.1857142857145,93.93163628531356,4,24,145,21
2024-05-25,1555.94,Saturday,5,2,1,0,1495.0057142857145,1498.2763333333335,1333.59,1583.99,1515.39,1462.95,1497.1785714285718,90.34009398351729,5,25,146,21
2024-05-26,1616.02,Sunday,5,2,1,0,1494.9914285714287,1500.599333333333,1555.94,1599.7,1634.42,1366.77,1499.51,93.57936774025035,6,26,147,21
2024-05-27,1532.66,Monday,5,2,0,0,1497.9385714285713,1497.7723333333333,1616.02,1534.21,1526.8,1502.79,1499.2885714285715,93.48536221044122,0,27,148,22
